,leaf,stem,reward,contingency,date,session,trial
132,1,A,1,805020802050,20200213,1,132
133,2,A,1,805020802050,20200213,1,133
134,1,A,1,805020802050,20200213,1,134
135,2,A,1,805020802050,20200213,1,135
136,1,A,0,805020802050,20200213,1,136
137,2,A,1,805020802050,20200213,1,137
138,1,A,1,805020802050,20200213,1,138
139,2,A,0,805020802050,20200213,1,139
140,1,A,0,205080508020,20200213,1,140
141,2,A,1,205080508020,20200213,1,141
142,1,A,1,205080508020,20200213,1,142
143,2,A,0,205080508020,20200213,1,143
144,1,A,0,205080508020,20200213,1,144
145,2,A,0,205080508020,20200213,1,145
146,1,A,0,205080508020,20200213,1,146
147,2,A,1,205080508020,20200213,1,147
148,1,A,0,205080508020,20200213,1,148
149,2,A,0,205080508020,20200213,1,149
150,1,A,0,205080508020,20200213,1,150
151,2,A,1,205080508020,20200213,1,151
152,1,A,0,205080508020,20200213,1,152
153,2,A,1,205080508020,20200213,1,153
154,1,A,0,205080508020,20200213,1,154
155,2,A,1,205080508020,20200213,1,155
156,1,A,0,205080508020,20200213,1,156
157,2,A,0,205080508020,20200213,1,157
158,3,B,1,205080508020,20200213,1,158
159,4,B,1,205080508020,20200213,1,159
160,3,B,1,205080508020,20200213,1,160
161,4,B,1,205080508020,20200213,1,161
162,3,B,1,205080508020,20200213,1,162
163,4,B,0,205080508020,20200213,1,163
164,3,B,1,205080508020,20200213,1,164
165,4,B,1,205080508020,20200213,1,165
166,3,B,1,205080508020,20200213,1,166
167,4,B,1,205080508020,20200213,1,167
168,3,B,0,205080508020,20200213,1,168
169,4,B,0,205080508020,20200213,1,169
170,3,B,1,205080508020,20200213,1,170
171,4,B,1,205080508020,20200213,1,171
172,3,B,1,205080508020,20200213,1,172
173,4,B,1,205080508020,20200213,1,173
174,3,B,1,205080508020,20200213,1,174
175,4,B,1,205080508020,20200213,1,175
176,3,B,1,205080508020,20200213,1,176
177,4,B,0,205080508020,20200213,1,177
178,3,B,1,205080508020,20200213,1,178
179,4,B,1,205080508020,20200213,1,179
180,3,B,1,205080508020,20200213,1,180
181,4,B,0,205080508020,20200213,1,181
182,3,B,0,205080508020,20200213,1,182
183,4,B,0,205080508020,20200213,1,183
184,5,C,1,205080508020,20200213,1,184
185,6,C,0,205080508020,20200213,1,185
186,5,C,1,205080508020,20200213,1,186
187,6,C,0,205080508020,20200213,1,187
188,1,A,1,205080508020,20200213,1,188
189,2,A,1,205080508020,20200213,1,189
190,1,A,0,205080508020,20200213,1,190
191,2,A,0,205080508020,20200213,1,191
192,3,B,1,205080508020,20200213,1,192
193,4,B,0,205080508020,20200213,1,193
194,3,B,1,205080508020,20200213,1,194
195,4,B,0,205080508020,20200213,1,195
196,3,B,0,205080508020,20200213,1,196
197,4,B,1,205080508020,20200213,1,197
198,3,B,1,205080508020,20200213,1,198
199,4,B,0,205080508020,20200213,1,199
200,3,B,1,205080508020,20200213,1,200
201,4,B,1,205080508020,20200213,1,201
202,3,B,1,205080508020,20200213,1,202
203,4,B,0,205080508020,20200213,1,203
204,3,B,1,205080508020,20200213,1,204
205,4,B,1,205080508020,20200213,1,205
206,3,B,1,205080508020,20200213,1,206
207,4,B,1,205080508020,20200213,1,207
208,3,B,0,205080508020,20200213,1,208
209,4,B,1,205080508020,20200213,1,209
210,3,B,1,205080508020,20200213,1,210
211,4,B,1,205080508020,20200213,1,211
212,3,B,1,205080508020,20200213,1,212
213,4,B,0,205080508020,20200213,1,213
214,3,B,1,205080508020,20200213,1,214
215,4,B,0,205080508020,20200213,1,215
216,3,B,1,205080508020,20200213,1,216
217,4,B,1,205080508020,20200213,1,217
218,3,B,1,205080508020,20200213,1,218
219,4,B,1,205080508020,20200213,1,219
220,3,B,1,205080508020,20200213,1,220
221,4,B,0,205080508020,20200213,1,221
222,3,B,1,205080508020,20200213,1,222
223,4,B,1,205080508020,20200213,1,223
224,3,B,1,205080508020,20200213,1,224
225,4,B,1,205080508020,20200213,1,225
226,3,B,0,205080508020,20200213,1,226
227,4,B,0,205080508020,20200213,1,227
228,3,B,1,205080508020,20200213,1,228
229,4,B,0,205080508020,20200213,1,229
230,3,B,0,205080508020,20200213,1,230
231,4,B,0,205080508020,20200213,1,231
232,3,B,1,205080508020,20200213,1,232
233,4,B,0,205080508020,20200213,1,233
234,3,B,1,205080508020,20200213,1,234
235,4,B,1,205080508020,20200213,1,235
236,3,B,1,205080508020,20200213,1,236
237,4,B,0,205080508020,20200213,1,237
238,3,B,1,205080508020,20200213,1,238
239,4,B,0,205080508020,20200213,1,239
240,3,B,0,205080508020,20200213,1,240
241,4,B,1,205080508020,20200213,1,241
242,3,B,1,205080508020,20200213,1,242
243,4,B,0,205080508020,20200213,1,243
244,3,B,1,205080508020,20200213,1,244
245,4,B,1,205080508020,20200213,1,245
246,3,B,0,205080508020,20200213,1,246
247,4,B,1,205080508020,20200213,1,247
248,3,B,1,205080508020,20200213,1,248
249,4,B,1,205080508020,20200213,1,249
250,3,B,1,205080508020,20200213,1,250
251,4,B,0,205080508020,20200213,1,251
252,3,B,1,205080508020,20200213,1,252
253,4,B,0,205080508020,20200213,1,253
254,3,B,1,205080508020,20200213,1,254
255,4,B,1,205080508020,20200213,1,255
256,3,B,1,205080508020,20200213,1,256
257,4,B,1,205080508020,20200213,1,257
258,3,B,1,205080508020,20200213,1,258
259,4,B,1,205080508020,20200213,1,259
260,3,B,1,205080508020,20200213,1,260
261,4,B,1,205080508020,20200213,1,261
262,3,B,1,205080508020,20200213,1,262
263,4,B,0,205080508020,20200213,1,263
264,3,B,1,205080508020,20200213,1,264
265,4,B,1,205080508020,20200213,1,265
266,3,B,1,205080508020,20200213,1,266
267,4,B,0,205080508020,20200213,1,267
268,3,B,1,205080508020,20200213,1,268
269,4,B,1,205080508020,20200213,1,269
270,3,B,1,205080508020,20200213,1,270
271,4,B,1,205080508020,20200213,1,271
272,3,B,0,205080508020,20200213,1,272
273,4,B,0,205080508020,20200213,1,273
274,3,B,1,205080508020,20200213,1,274
275,4,B,1,205080508020,20200213,1,275
276,3,B,0,205080508020,20200213,1,276
277,4,B,0,205080508020,20200213,1,277
278,3,B,1,205080508020,20200213,1,278
279,4,B,0,205080508020,20200213,1,279
280,4,B,0,802050205080,20200213,3,0
281,3,B,1,802050205080,20200213,3,1
282,4,B,0,802050205080,20200213,3,2
283,3,B,0,802050205080,20200213,3,3
284,5,C,0,802050205080,20200213,3,4
285,6,C,1,802050205080,20200213,3,5
286,2,A,1,802050205080,20200213,3,6
287,1,A,1,802050205080,20200213,3,7
288,2,A,0,802050205080,20200213,3,8
289,4,B,0,802050205080,20200213,3,9
290,3,B,0,802050205080,20200213,3,10
291,4,B,0,802050205080,20200213,3,11
292,3,B,1,802050205080,20200213,3,12
293,4,B,0,802050205080,20200213,3,13
