,leaf,stem,reward,contingency,date,session,trial
644,4,B,0,202050802080,20210706,5,104
645,3,B,1,202050802080,20210706,5,105
646,4,B,1,202050802080,20210706,5,106
647,3,B,0,202050802080,20210706,5,107
648,4,B,1,202050802080,20210706,5,108
649,3,B,0,202050802080,20210706,5,109
650,4,B,0,202050802080,20210706,5,110
651,3,B,1,202050802080,20210706,5,111
652,4,B,1,202050802080,20210706,5,112
653,3,B,0,202050802080,20210706,5,113
654,4,B,0,202050802080,20210706,5,114
655,3,B,1,202050802080,20210706,5,115
656,4,B,0,202050802080,20210706,5,116
657,3,B,0,202050802080,20210706,5,117
658,4,B,0,202050802080,20210706,5,118
659,5,C,0,202050802080,20210706,5,119
660,6,C,0,802050202020,20210706,5,120
661,2,A,1,802050202020,20210706,5,121
