,leaf,stem,reward,contingency,date,session,trial
233,2,A,0,508050202020,20210327,2,53
234,1,A,1,508050202020,20210327,2,54
235,2,A,1,508050202020,20210327,2,55
236,1,A,1,508050202020,20210327,2,56
237,2,A,1,508050202020,20210327,2,57
238,1,A,0,508050202020,20210327,2,58
239,2,A,1,508050202020,20210327,2,59
240,1,A,1,502050208020,20210327,2,60
241,2,A,0,502050208020,20210327,2,61
242,1,A,1,502050208020,20210327,2,62
243,2,A,0,502050208020,20210327,2,63
244,1,A,0,502050208020,20210327,2,64
245,2,A,0,502050208020,20210327,2,65
246,4,B,0,502050208020,20210327,2,66
247,3,B,1,502050208020,20210327,2,67
248,4,B,0,502050208020,20210327,2,68
249,3,B,1,502050208020,20210327,2,69
250,5,C,1,502050208020,20210327,2,70
251,6,C,0,502050208020,20210327,2,71
252,5,C,1,502050208020,20210327,2,72
253,6,C,0,502050208020,20210327,2,73
254,5,C,0,502050208020,20210327,2,74
255,6,C,0,502050208020,20210327,2,75
256,5,C,0,502050208020,20210327,2,76
257,3,B,1,502050208020,20210327,2,77
258,4,B,0,502050208020,20210327,2,78
259,3,B,0,502050208020,20210327,2,79
260,4,B,0,502050208020,20210327,2,80
261,3,B,1,502050208020,20210327,2,81
262,2,A,1,502050208020,20210327,2,82
263,1,A,1,502050208020,20210327,2,83
264,2,A,0,502050208020,20210327,2,84
265,1,A,0,502050208020,20210327,2,85
266,2,A,0,502050208020,20210327,2,86
267,1,A,1,502050208020,20210327,2,87
268,2,A,0,502050208020,20210327,2,88
269,1,A,0,502050208020,20210327,2,89
270,2,A,0,502050208020,20210327,2,90
271,1,A,1,502050208020,20210327,2,91
272,2,A,0,502050208020,20210327,2,92
273,1,A,1,502050208020,20210327,2,93
274,2,A,1,502050208020,20210327,2,94
275,1,A,0,502050208020,20210327,2,95
276,2,A,0,502050208020,20210327,2,96
277,1,A,1,502050208020,20210327,2,97
278,2,A,0,502050208020,20210327,2,98
279,1,A,0,502050208020,20210327,2,99
280,2,A,0,502050208020,20210327,2,100
281,1,A,1,502050208020,20210327,2,101
282,3,B,1,502050208020,20210327,2,102
283,4,B,1,502050208020,20210327,2,103
284,3,B,0,502050208020,20210327,2,104
285,4,B,0,502050208020,20210327,2,105
286,3,B,0,502050208020,20210327,2,106
287,4,B,0,502050208020,20210327,2,107
288,3,B,0,502050208020,20210327,2,108
289,5,C,1,502050208020,20210327,2,109
290,6,C,0,502050208020,20210327,2,110
291,5,C,1,502050208020,20210327,2,111
292,6,C,1,502050208020,20210327,2,112
293,5,C,1,502050208020,20210327,2,113
294,6,C,0,502050208020,20210327,2,114
295,5,C,1,502050208020,20210327,2,115
296,6,C,0,502050208020,20210327,2,116
297,5,C,1,502050208020,20210327,2,117
298,2,A,1,502050208020,20210327,2,118
299,1,A,1,502050208020,20210327,2,119
300,2,A,1,205080502020,20210327,2,120
301,1,A,0,205080502020,20210327,2,121
302,2,A,0,205080502020,20210327,2,122
303,1,A,1,205080502020,20210327,2,123
304,2,A,1,205080502020,20210327,2,124
305,1,A,1,205080502020,20210327,2,125
306,2,A,1,205080502020,20210327,2,126
307,1,A,0,205080502020,20210327,2,127
308,2,A,0,205080502020,20210327,2,128
309,1,A,0,205080502020,20210327,2,129
310,2,A,1,205080502020,20210327,2,130
311,1,A,0,205080502020,20210327,2,131
312,2,A,1,205080502020,20210327,2,132
313,1,A,1,205080502020,20210327,2,133
314,2,A,1,205080502020,20210327,2,134
315,1,A,0,205080502020,20210327,2,135
316,2,A,1,205080502020,20210327,2,136
317,1,A,0,205080502020,20210327,2,137
318,2,A,1,205080502020,20210327,2,138
319,1,A,0,205080502020,20210327,2,139
320,2,A,0,205080502020,20210327,2,140
321,1,A,0,205080502020,20210327,2,141
322,2,A,1,205080502020,20210327,2,142
323,4,B,1,205080502020,20210327,2,143
324,3,B,1,205080502020,20210327,2,144
325,4,B,1,205080502020,20210327,2,145
326,3,B,1,205080502020,20210327,2,146
327,4,B,0,205080502020,20210327,2,147
328,3,B,0,205080502020,20210327,2,148
329,4,B,1,205080502020,20210327,2,149
330,3,B,0,205080502020,20210327,2,150
331,4,B,1,205080502020,20210327,2,151
332,3,B,1,205080502020,20210327,2,152
333,4,B,0,205080502020,20210327,2,153
334,3,B,1,205080502020,20210327,2,154
335,4,B,1,205080502020,20210327,2,155
336,3,B,1,205080502020,20210327,2,156
337,4,B,0,205080502020,20210327,2,157
338,3,B,1,205080502020,20210327,2,158
339,4,B,0,205080502020,20210327,2,159
340,3,B,1,205080502020,20210327,2,160
341,2,A,1,205080502020,20210327,2,161
342,1,A,0,205080502020,20210327,2,162
343,2,A,0,205080502020,20210327,2,163
344,1,A,0,205080502020,20210327,2,164
345,2,A,0,205080502020,20210327,2,165
346,1,A,1,205080502020,20210327,2,166
347,2,A,0,205080502020,20210327,2,167
348,1,A,0,205080502020,20210327,2,168
349,2,A,1,205080502020,20210327,2,169
350,1,A,0,205080502020,20210327,2,170
351,2,A,1,205080502020,20210327,2,171
352,1,A,0,205080502020,20210327,2,172
353,2,A,0,205080502020,20210327,2,173
354,5,C,0,205080502020,20210327,2,174
355,6,C,0,205080502020,20210327,2,175
356,5,C,1,205080502020,20210327,2,176
357,6,C,0,205080502020,20210327,2,177
358,5,C,0,205080502020,20210327,2,178
359,6,C,0,205080502020,20210327,2,179
360,1,A,0,202020208020,20210327,3,0
361,2,A,0,202020208020,20210327,3,1
362,5,C,1,202020208020,20210327,3,2
363,6,C,0,202020208020,20210327,3,3
364,5,C,1,202020208020,20210327,3,4
365,3,B,1,202020208020,20210327,3,5
366,4,B,0,202020208020,20210327,3,6
367,3,B,0,202020208020,20210327,3,7
368,2,A,0,202020208020,20210327,3,8
369,1,A,0,202020208020,20210327,3,9
370,2,A,0,202020208020,20210327,3,10
371,5,C,1,202020208020,20210327,3,11
372,6,C,0,202020208020,20210327,3,12
373,5,C,1,202020208020,20210327,3,13
374,6,C,0,202020208020,20210327,3,14
375,5,C,1,202020208020,20210327,3,15
376,3,B,0,202020208020,20210327,3,16
377,4,B,0,202020208020,20210327,3,17
378,3,B,0,202020208020,20210327,3,18
379,5,C,0,202020208020,20210327,3,19
380,2,A,0,202020208020,20210327,3,20
381,1,A,0,202020208020,20210327,3,21
382,4,B,0,202020208020,20210327,3,22
383,3,B,0,202020208020,20210327,3,23
384,5,C,1,202020208020,20210327,3,24
385,6,C,0,202020208020,20210327,3,25
386,5,C,1,202020208020,20210327,3,26
387,6,C,0,202020208020,20210327,3,27
388,5,C,1,202020208020,20210327,3,28
389,6,C,0,202020208020,20210327,3,29
390,5,C,0,202020208020,20210327,3,30
391,4,B,0,202020208020,20210327,3,31
392,3,B,0,202020208020,20210327,3,32
393,4,B,0,202020208020,20210327,3,33
394,3,B,0,202020208020,20210327,3,34
395,2,A,0,202020208020,20210327,3,35
396,1,A,1,202020208020,20210327,3,36
397,2,A,0,202020208020,20210327,3,37
398,1,A,0,202020208020,20210327,3,38
399,2,A,0,202020208020,20210327,3,39
400,1,A,0,202020208020,20210327,3,40
401,5,C,1,202020208020,20210327,3,41
402,6,C,0,202020208020,20210327,3,42
403,5,C,1,202020208020,20210327,3,43
404,3,B,0,202020208020,20210327,3,44
405,4,B,0,202020208020,20210327,3,45
406,5,C,1,202020208020,20210327,3,46
407,6,C,0,202020208020,20210327,3,47
408,5,C,1,202020208020,20210327,3,48
409,6,C,0,202020208020,20210327,3,49
410,5,C,1,202020208020,20210327,3,50
411,6,C,0,202020208020,20210327,3,51
412,5,C,0,202020208020,20210327,3,52
413,2,A,0,202020208020,20210327,3,53
414,1,A,0,202020208020,20210327,3,54
415,2,A,0,202020208020,20210327,3,55
416,1,A,1,202020208020,20210327,3,56
417,2,A,0,202020208020,20210327,3,57
418,1,A,0,202020208020,20210327,3,58
419,2,A,1,202020208020,20210327,3,59
420,3,B,1,205050802020,20210327,3,60
421,4,B,0,205050802020,20210327,3,61
422,3,B,1,205050802020,20210327,3,62
423,4,B,0,205050802020,20210327,3,63
424,3,B,0,205050802020,20210327,3,64
425,5,C,0,205050802020,20210327,3,65
426,6,C,0,205050802020,20210327,3,66
427,5,C,0,205050802020,20210327,3,67
428,4,B,1,205050802020,20210327,3,68
429,3,B,1,205050802020,20210327,3,69
430,4,B,1,205050802020,20210327,3,70
431,3,B,1,205050802020,20210327,3,71
432,4,B,1,205050802020,20210327,3,72
433,3,B,0,205050802020,20210327,3,73
434,4,B,1,205050802020,20210327,3,74
435,3,B,1,205050802020,20210327,3,75
436,4,B,1,205050802020,20210327,3,76
437,3,B,0,205050802020,20210327,3,77
438,4,B,1,205050802020,20210327,3,78
439,3,B,0,205050802020,20210327,3,79
440,4,B,0,205050802020,20210327,3,80
441,3,B,1,205050802020,20210327,3,81
442,4,B,1,205050802020,20210327,3,82
443,3,B,0,205050802020,20210327,3,83
444,4,B,1,205050802020,20210327,3,84
445,3,B,1,205050802020,20210327,3,85
446,4,B,1,205050802020,20210327,3,86
447,3,B,0,205050802020,20210327,3,87
448,4,B,1,205050802020,20210327,3,88
449,3,B,1,205050802020,20210327,3,89
450,4,B,0,205050802020,20210327,3,90
451,3,B,0,205050802020,20210327,3,91
452,4,B,0,205050802020,20210327,3,92
453,3,B,1,205050802020,20210327,3,93
454,4,B,1,205050802020,20210327,3,94
455,3,B,1,205050802020,20210327,3,95
456,4,B,1,205050802020,20210327,3,96
457,3,B,1,205050802020,20210327,3,97
458,4,B,0,205050802020,20210327,3,98
459,3,B,0,205050802020,20210327,3,99
460,4,B,1,205050802020,20210327,3,100
461,3,B,0,205050802020,20210327,3,101
462,4,B,1,205050802020,20210327,3,102
463,3,B,1,205050802020,20210327,3,103
464,4,B,1,205050802020,20210327,3,104
465,3,B,1,205050802020,20210327,3,105
466,4,B,1,205050802020,20210327,3,106
467,3,B,1,205050802020,20210327,3,107
468,4,B,1,205050802020,20210327,3,108
469,3,B,0,205050802020,20210327,3,109
470,4,B,0,205050802020,20210327,3,110
471,3,B,1,205050802020,20210327,3,111
472,4,B,1,205050802020,20210327,3,112
473,3,B,0,205050802020,20210327,3,113
474,4,B,1,205050802020,20210327,3,114
475,3,B,0,205050802020,20210327,3,115
476,4,B,1,205050802020,20210327,3,116
477,3,B,1,205050802020,20210327,3,117
478,4,B,1,205050802020,20210327,3,118
479,3,B,1,205050802020,20210327,3,119
480,4,B,0,805050202080,20210327,3,120
481,3,B,1,805050202080,20210327,3,121
482,4,B,0,805050202080,20210327,3,122
483,3,B,1,805050202080,20210327,3,123
484,4,B,0,805050202080,20210327,3,124
485,3,B,1,805050202080,20210327,3,125
486,4,B,0,805050202080,20210327,3,126
487,3,B,0,805050202080,20210327,3,127
488,4,B,0,805050202080,20210327,3,128
489,3,B,0,805050202080,20210327,3,129
490,4,B,0,805050202080,20210327,3,130
491,3,B,0,805050202080,20210327,3,131
492,4,B,0,805050202080,20210327,3,132
493,3,B,0,805050202080,20210327,3,133
494,5,C,0,805050202080,20210327,3,134
495,6,C,1,805050202080,20210327,3,135
496,5,C,1,805050202080,20210327,3,136
497,2,A,1,805050202080,20210327,3,137
498,1,A,1,805050202080,20210327,3,138
499,2,A,1,805050202080,20210327,3,139
500,1,A,1,805050202080,20210327,3,140
501,2,A,0,805050202080,20210327,3,141
502,1,A,1,805050202080,20210327,3,142
