betago,betastay,betaleaf,stay,lr,spatial_bias_stem1,spatial_bias_stem2,spatial_bias_stem3
3.935348201546384,4.924158359623396,0.0,1.4627796336019134,0.0,0.17132751249137837,-0.3364714083350237,-0.8163536467084379
3.9095305262761846,6.565688669654422,0.0,1.550795458414174,0.0,0.49277328561642925,-0.8150621865152506,-0.6973098539220474
3.945032234325537,6.639774892572082,0.0,1.482399322865256,0.0,0.227081607527073,-0.6246727379102244,-0.4159740554838631
3.9292503800435017,7.779384613377038,0.0,1.5975930870868915,0.0,-0.023037647928335906,0.14448434743182373,-0.31345204568389573
3.9468551366239417,7.43568005945922,0.0,1.6838736133924943,0.0,-0.1549684388632294,-0.18399967671688433,-1.064095440167961
3.9862628717021775,8.294330797829003,0.0,1.4089093169792728,0.0,-0.6013391025546759,0.6372298450530107,-1.579747530355531
3.9752895015180973,7.889808757783216,0.0,1.583816839747829,0.0,-0.6042232771325385,0.3906430017449759,-1.756144391532673
3.9427989177620706,7.631881410936062,0.0,1.6742283122769408,0.0,0.12844212033195598,0.30150392061870124,-0.9736786890547429
