,leaf,stem,reward,contingency,date,session,trial
384,2,A,1,202080502080,20201124,5,24
385,4,B,0,202080502080,20201124,5,25
386,3,B,1,202080502080,20201124,5,26
387,4,B,0,202080502080,20201124,5,27
388,3,B,1,202080502080,20201124,5,28
389,4,B,0,202080502080,20201124,5,29
390,3,B,0,202080502080,20201124,5,30
391,6,C,0,202080502080,20201124,5,31
392,5,C,0,202080502080,20201124,5,32
393,3,B,1,202080502080,20201124,5,33
394,4,B,0,202080502080,20201124,5,34
395,3,B,1,202080502080,20201124,5,35
396,4,B,1,202080502080,20201124,5,36
397,3,B,1,202080502080,20201124,5,37
398,4,B,0,202080502080,20201124,5,38
399,3,B,1,202080502080,20201124,5,39
400,4,B,0,202080502080,20201124,5,40
401,3,B,1,202080502080,20201124,5,41
402,4,B,0,202080502080,20201124,5,42
403,3,B,1,202080502080,20201124,5,43
404,4,B,0,202080502080,20201124,5,44
405,3,B,1,202080502080,20201124,5,45
406,4,B,1,202080502080,20201124,5,46
407,3,B,1,202080502080,20201124,5,47
408,4,B,0,202080502080,20201124,5,48
409,3,B,0,202080502080,20201124,5,49
410,4,B,1,202080502080,20201124,5,50
411,3,B,0,202080502080,20201124,5,51
412,4,B,1,202080502080,20201124,5,52
413,3,B,1,202080502080,20201124,5,53
414,4,B,0,202080502080,20201124,5,54
415,3,B,1,202080502080,20201124,5,55
416,4,B,0,202080502080,20201124,5,56
417,3,B,1,202080502080,20201124,5,57
418,4,B,0,202080502080,20201124,5,58
419,3,B,1,202080502080,20201124,5,59
420,4,B,0,805020502020,20201124,5,60
421,3,B,0,805020502020,20201124,5,61
422,4,B,0,805020502020,20201124,5,62
423,3,B,0,805020502020,20201124,5,63
424,2,A,1,805020502020,20201124,5,64
425,1,A,1,805020502020,20201124,5,65
426,2,A,0,805020502020,20201124,5,66
427,4,B,1,805020502020,20201124,5,67
428,3,B,0,805020502020,20201124,5,68
429,4,B,0,805020502020,20201124,5,69
430,3,B,0,805020502020,20201124,5,70
431,4,B,1,805020502020,20201124,5,71
432,3,B,0,805020502020,20201124,5,72
433,4,B,0,805020502020,20201124,5,73
434,6,C,0,805020502020,20201124,5,74
435,5,C,0,805020502020,20201124,5,75
436,3,B,0,805020502020,20201124,5,76
437,4,B,0,805020502020,20201124,5,77
438,2,A,0,805020502020,20201124,5,78
439,1,A,1,805020502020,20201124,5,79
440,2,A,1,805020502020,20201124,5,80
441,1,A,1,805020502020,20201124,5,81
442,2,A,0,805020502020,20201124,5,82
443,1,A,1,805020502020,20201124,5,83
444,2,A,1,805020502020,20201124,5,84
445,1,A,1,805020502020,20201124,5,85
446,2,A,1,805020502020,20201124,5,86
447,1,A,1,805020502020,20201124,5,87
448,2,A,1,805020502020,20201124,5,88
449,1,A,1,805020502020,20201124,5,89
450,2,A,1,805020502020,20201124,5,90
451,1,A,0,805020502020,20201124,5,91
452,2,A,1,805020502020,20201124,5,92
453,1,A,1,805020502020,20201124,5,93
454,2,A,1,805020502020,20201124,5,94
455,1,A,0,805020502020,20201124,5,95
456,2,A,1,805020502020,20201124,5,96
457,3,B,0,805020502020,20201124,5,97
458,4,B,0,805020502020,20201124,5,98
459,3,B,0,805020502020,20201124,5,99
460,4,B,1,805020502020,20201124,5,100
461,3,B,1,805020502020,20201124,5,101
462,4,B,1,805020502020,20201124,5,102
463,3,B,0,805020502020,20201124,5,103
464,4,B,0,805020502020,20201124,5,104
465,6,C,0,805020502020,20201124,5,105
466,5,C,0,805020502020,20201124,5,106
467,2,A,0,805020502020,20201124,5,107
468,1,A,1,805020502020,20201124,5,108
469,2,A,0,805020502020,20201124,5,109
470,1,A,1,805020502020,20201124,5,110
471,2,A,1,805020502020,20201124,5,111
472,1,A,1,805020502020,20201124,5,112
473,2,A,0,805020502020,20201124,5,113
474,3,B,0,805020502020,20201124,5,114
475,4,B,0,805020502020,20201124,5,115
476,3,B,1,805020502020,20201124,5,116
477,4,B,0,805020502020,20201124,5,117
478,3,B,0,805020502020,20201124,5,118
479,2,A,0,805020502020,20201124,5,119
480,1,A,0,205020508050,20201124,5,120
481,2,A,1,205020508050,20201124,5,121
482,1,A,0,205020508050,20201124,5,122
483,2,A,1,205020508050,20201124,5,123
484,1,A,0,205020508050,20201124,5,124
485,2,A,1,205020508050,20201124,5,125
486,1,A,0,205020508050,20201124,5,126
487,2,A,0,205020508050,20201124,5,127
488,6,C,0,205020508050,20201124,5,128
489,5,C,1,205020508050,20201124,5,129
490,3,B,0,205020508050,20201124,5,130
491,4,B,0,205020508050,20201124,5,131
492,3,B,0,205020508050,20201124,5,132
493,4,B,0,205020508050,20201124,5,133
494,3,B,0,205020508050,20201124,5,134
495,4,B,0,205020508050,20201124,5,135
496,2,A,1,205020508050,20201124,5,136
497,1,A,0,205020508050,20201124,5,137
498,2,A,0,205020508050,20201124,5,138
499,1,A,1,205020508050,20201124,5,139
500,2,A,0,205020508050,20201124,5,140
501,1,A,0,205020508050,20201124,5,141
502,2,A,1,205020508050,20201124,5,142
503,6,C,0,205020508050,20201124,5,143
504,5,C,1,205020508050,20201124,5,144
505,6,C,0,205020508050,20201124,5,145
506,4,B,1,205020508050,20201124,5,146
507,3,B,0,205020508050,20201124,5,147
508,4,B,0,205020508050,20201124,5,148
509,3,B,0,205020508050,20201124,5,149
510,4,B,1,205020508050,20201124,5,150
511,3,B,0,205020508050,20201124,5,151
512,4,B,0,205020508050,20201124,5,152
513,3,B,1,205020508050,20201124,5,153
514,4,B,0,205020508050,20201124,5,154
515,2,A,0,205020508050,20201124,5,155
516,1,A,0,205020508050,20201124,5,156
517,2,A,0,205020508050,20201124,5,157
518,1,A,0,205020508050,20201124,5,158
519,2,A,1,205020508050,20201124,5,159
520,1,A,0,205020508050,20201124,5,160
521,2,A,1,205020508050,20201124,5,161
522,6,C,1,205020508050,20201124,5,162
523,5,C,1,205020508050,20201124,5,163
524,6,C,0,205020508050,20201124,5,164
525,5,C,1,205020508050,20201124,5,165
526,6,C,1,205020508050,20201124,5,166
527,5,C,0,205020508050,20201124,5,167
528,2,A,1,205020508050,20201124,5,168
529,1,A,0,205020508050,20201124,5,169
530,2,A,1,205020508050,20201124,5,170
531,1,A,1,205020508050,20201124,5,171
532,2,A,1,205020508050,20201124,5,172
533,4,B,1,205020508050,20201124,5,173
534,3,B,0,205020508050,20201124,5,174
535,4,B,1,205020508050,20201124,5,175
536,3,B,0,205020508050,20201124,5,176
537,4,B,1,205020508050,20201124,5,177
538,2,A,1,205020508050,20201124,5,178
539,1,A,1,205020508050,20201124,5,179
540,3,B,0,508050208020,20201125,1,0
541,4,B,1,508050208020,20201125,1,1
542,6,C,0,508050208020,20201125,1,2
543,5,C,1,508050208020,20201125,1,3
544,2,A,1,508050208020,20201125,1,4
545,1,A,0,508050208020,20201125,1,5
546,2,A,1,508050208020,20201125,1,6
547,3,B,1,508050208020,20201125,1,7
548,4,B,1,508050208020,20201125,1,8
549,3,B,1,508050208020,20201125,1,9
550,4,B,0,508050208020,20201125,1,10
551,3,B,1,508050208020,20201125,1,11
552,6,C,0,508050208020,20201125,1,12
553,5,C,1,508050208020,20201125,1,13
554,2,A,1,508050208020,20201125,1,14
555,1,A,0,508050208020,20201125,1,15
556,2,A,0,508050208020,20201125,1,16
557,4,B,0,508050208020,20201125,1,17
558,3,B,1,508050208020,20201125,1,18
559,4,B,0,508050208020,20201125,1,19
560,3,B,1,508050208020,20201125,1,20
561,5,C,1,508050208020,20201125,1,21
562,6,C,1,508050208020,20201125,1,22
563,5,C,1,508050208020,20201125,1,23
564,6,C,0,508050208020,20201125,1,24
565,5,C,0,508050208020,20201125,1,25
566,2,A,1,508050208020,20201125,1,26
567,1,A,1,508050208020,20201125,1,27
568,2,A,1,508050208020,20201125,1,28
569,3,B,1,508050208020,20201125,1,29
570,4,B,0,508050208020,20201125,1,30
571,3,B,0,508050208020,20201125,1,31
572,4,B,0,508050208020,20201125,1,32
573,3,B,0,508050208020,20201125,1,33
574,5,C,1,508050208020,20201125,1,34
575,6,C,1,508050208020,20201125,1,35
576,5,C,1,508050208020,20201125,1,36
577,6,C,0,508050208020,20201125,1,37
578,2,A,1,508050208020,20201125,1,38
579,1,A,0,508050208020,20201125,1,39
580,2,A,1,508050208020,20201125,1,40
581,3,B,0,508050208020,20201125,1,41
582,4,B,0,508050208020,20201125,1,42
583,3,B,1,508050208020,20201125,1,43
584,2,A,1,508050208020,20201125,1,44
585,1,A,0,508050208020,20201125,1,45
586,2,A,1,508050208020,20201125,1,46
587,5,C,1,508050208020,20201125,1,47
588,6,C,1,508050208020,20201125,1,48
589,5,C,1,508050208020,20201125,1,49
590,4,B,0,508050208020,20201125,1,50
591,3,B,1,508050208020,20201125,1,51
592,4,B,0,508050208020,20201125,1,52
593,3,B,1,508050208020,20201125,1,53
594,2,A,0,508050208020,20201125,1,54
595,1,A,0,508050208020,20201125,1,55
596,2,A,1,508050208020,20201125,1,56
597,5,C,1,508050208020,20201125,1,57
598,6,C,0,508050208020,20201125,1,58
599,5,C,1,508050208020,20201125,1,59
600,6,C,1,502050802080,20201125,1,60
601,5,C,1,502050802080,20201125,1,61
602,6,C,1,502050802080,20201125,1,62
603,5,C,0,502050802080,20201125,1,63
604,3,B,1,502050802080,20201125,1,64
605,4,B,1,502050802080,20201125,1,65
606,3,B,0,502050802080,20201125,1,66
607,4,B,1,502050802080,20201125,1,67
608,3,B,0,502050802080,20201125,1,68
609,4,B,1,502050802080,20201125,1,69
610,3,B,0,502050802080,20201125,1,70
611,4,B,1,502050802080,20201125,1,71
612,2,A,1,502050802080,20201125,1,72
613,1,A,0,502050802080,20201125,1,73
614,2,A,0,502050802080,20201125,1,74
615,5,C,0,502050802080,20201125,1,75
616,6,C,0,502050802080,20201125,1,76
617,3,B,1,502050802080,20201125,1,77
618,4,B,0,502050802080,20201125,1,78
619,3,B,1,502050802080,20201125,1,79
620,4,B,0,502050802080,20201125,1,80
621,3,B,0,502050802080,20201125,1,81
622,4,B,0,502050802080,20201125,1,82
623,3,B,0,502050802080,20201125,1,83
624,4,B,1,502050802080,20201125,1,84
625,2,A,1,502050802080,20201125,1,85
626,1,A,1,502050802080,20201125,1,86
627,2,A,0,502050802080,20201125,1,87
628,3,B,0,502050802080,20201125,1,88
629,4,B,1,502050802080,20201125,1,89
630,3,B,1,502050802080,20201125,1,90
631,4,B,1,502050802080,20201125,1,91
632,3,B,0,502050802080,20201125,1,92
633,4,B,1,502050802080,20201125,1,93
634,3,B,1,502050802080,20201125,1,94
635,4,B,1,502050802080,20201125,1,95
636,3,B,1,502050802080,20201125,1,96
637,4,B,1,502050802080,20201125,1,97
638,3,B,1,502050802080,20201125,1,98
639,4,B,1,502050802080,20201125,1,99
640,3,B,1,502050802080,20201125,1,100
641,4,B,0,502050802080,20201125,1,101
642,3,B,1,502050802080,20201125,1,102
643,4,B,1,502050802080,20201125,1,103
644,3,B,1,502050802080,20201125,1,104
645,4,B,0,502050802080,20201125,1,105
646,3,B,0,502050802080,20201125,1,106
647,4,B,1,502050802080,20201125,1,107
648,3,B,0,502050802080,20201125,1,108
649,4,B,1,502050802080,20201125,1,109
650,3,B,0,502050802080,20201125,1,110
651,4,B,0,502050802080,20201125,1,111
652,3,B,1,502050802080,20201125,1,112
653,4,B,1,502050802080,20201125,1,113
654,3,B,0,502050802080,20201125,1,114
655,4,B,1,502050802080,20201125,1,115
656,3,B,1,502050802080,20201125,1,116
657,4,B,1,502050802080,20201125,1,117
658,3,B,1,502050802080,20201125,1,118
659,4,B,1,502050802080,20201125,1,119
660,3,B,0,802050202020,20201125,1,120
661,4,B,0,802050202020,20201125,1,121
662,3,B,0,802050202020,20201125,1,122
